date,BTC,ETH,SOL,BNB,XRP,ADA,AVAX,DOT,LINK,MATIC,UNI,ATOM,LTC,BCH,ETC,DOGE,XLM,ALGO,VET,FIL,AAVE,CRV,NEAR,TRX,EOS
2018-09-03,7263.02,289.09,,11.3294,0.33493,0.10352,,,,,,,65.44,,14.0611,,0.22061,,0.01879,,,,,0.02507,6.4649
2018-09-04,7359.06,285.3,,11.4217,0.33116,0.10521,,,,,,,67.6,,13.9819,,0.23206,,0.01945,,,,,0.02524,6.48
2018-09-05,6700.0,228.53,,9.9664,0.27889,0.08637,,,,,,,57.82,,11.7599,,0.20335,,0.01609,,,,,0.02153,5.1511
2018-09-06,6516.01,229.7,,10.2888,0.30179,0.0884,,,,,,,57.61,,11.9851,,0.208,,0.01615,,,,,0.02163,5.2363
2018-09-07,6395.54,215.22,,9.9401,0.2869,0.08287,,,,,,,55.66,,11.5867,,0.20593,,0.0155,,,,,0.02034,5.0515
2018-09-08,6185.05,196.71,,9.5224,0.27679,0.07749,,,,,,,53.07,,10.9721,,0.19328,,0.01454,,,,,0.01921,4.745
2018-09-09,6250.81,195.81,,9.5399,0.2766,0.07601,,,,,,,54.74,,11.21,,0.19024,,0.01443,,,,,0.01932,4.9449
2018-09-10,6312.0,197.15,,9.508,0.27,0.07343,,,,,,,54.34,,11.3064,,0.19011,,0.01415,,,,,0.01923,5.0286
2018-09-11,6294.91,185.18,,9.3688,0.26314,0.0701,,,,,,,52.04,,11.2605,,0.20071,,0.01312,,,,,0.0185,4.9865
2018-09-12,6338.62,183.12,,9.2081,0.2699,0.06627,,,,,,,51.69,,10.7222,,0.19672,,0.0138,,,,,0.01823,4.945
2018-09-13,6487.38,210.68,,9.5911,0.27933,0.06951,,,,,,,54.44,,11.1085,,0.2058,,0.01403,,,,,0.01984,5.38
2018-09-14,6476.63,208.82,,9.9268,0.27571,0.06749,,,,,,,56.24,,10.9416,,0.20012,,0.0139,,,,,0.01966,5.2196
2018-09-15,6514.96,221.29,,10.0999,0.28031,0.06895,,,,,,,56.22,,11.28,,0.20204,,0.01427,,,,,0.01986,5.3401
2018-09-16,6505.0,220.17,,9.9399,0.28122,0.06988,,,,,,,56.75,,11.2048,,0.2058,,0.01412,,,,,0.01994,5.409
2018-09-17,6248.69,196.16,,9.3626,0.2706,0.06347,,,,,,,52.07,,10.28,,0.19521,,0.01266,,,,,0.01839,4.8398
2018-09-18,6336.45,208.17,,9.5599,0.31897,0.069,,,,,,,53.96,,10.5548,,0.20666,,0.01292,,,,,0.01928,5.0565
2018-09-19,6391.89,209.79,,9.6399,0.32679,0.07218,,,,,,,54.27,,10.7821,,0.20632,,0.013,,,,,0.01976,5.2369
2018-09-20,6492.0,224.0,,10.0388,0.44819,0.08089,,,,,,,56.53,,11.14,,0.23216,,0.01359,,,,,0.02134,5.7432
2018-09-21,6759.02,247.73,,10.48,0.56405,0.08773,,,,,,,60.83,,11.7085,,0.24808,,0.01445,,,,,0.02492,6.1901
2018-09-22,6723.05,241.01,,10.2911,0.57368,0.08338,,,,,,,60.65,,11.4491,,0.24047,,0.01373,,,,,0.02324,5.9481
2018-09-23,6708.0,244.5,,10.2907,0.5719,0.08986,,,,,,,61.38,,11.6,,0.28163,,0.01397,,,,,0.02381,6.0263
2018-09-24,6581.39,228.06,,10.0588,0.49358,0.08241,,,,,,,58.01,,11.0405,,0.25856,,0.01311,,,,,0.02202,5.6679
2018-09-25,6447.54,219.62,,9.8745,0.5256,0.08108,,,,,,,57.61,,11.11,,0.253,,0.01283,,,,,0.0213,5.4194
2018-09-26,6465.12,214.42,,9.712,0.513,0.07913,,,,,,,57.18,,10.9619,,0.24353,,0.01249,,,,,0.02096,5.55
2018-09-27,6689.13,229.13,,10.0599,0.54305,0.08629,,,,,,,63.28,,11.4479,,0.26009,,0.01311,,,,,0.0225,5.8253
2018-09-28,6634.58,221.84,,9.9911,0.54025,0.0839,,,,,,,61.95,,11.2481,,0.25325,,0.01308,,,,,0.02195,5.7562
2018-09-29,6596.38,231.62,,10.0118,0.56876,0.08446,,,,,,,61.61,,11.3992,,0.2543,,0.01293,,,,,0.02203,5.7439
2018-09-30,6626.57,232.94,,10.0172,0.58257,0.08511,,,,,,,61.21,,11.3203,,0.2599,,0.01291,,,,,0.02227,5.7257
2018-10-01,6611.61,231.61,,9.9811,0.5776,0.08467,,,,,,,60.45,,11.2504,,0.25883,,0.01282,,,,,0.02209,5.7376
2018-10-02,6525.79,225.69,,10.3711,0.51692,0.08224,,,,,,,59.46,,11.163,,0.24662,,0.01296,,,,,0.02202,5.6163
2018-10-03,6510.0,220.77,,10.3136,0.5293,0.08088,,,,,,,57.56,,11.141,,0.2419,,0.01279,,,,,0.02165,5.6153
2018-10-04,6593.79,222.66,,10.2982,0.5294,0.08164,,,,,,,58.42,,11.0936,,0.2443,,0.01285,,,,,0.0228,5.8008
2018-10-05,6635.65,228.37,,10.6756,0.5211,0.08339,,,,,,,58.93,,11.0963,,0.24767,,0.01316,,,,,0.02343,5.82
2018-10-06,6594.27,225.4,,10.4289,0.48964,0.08151,,,,,,,57.96,,10.9652,,0.24145,,0.01307,,,,,0.02383,5.73
2018-10-07,6615.26,226.14,,10.5852,0.48269,0.08464,,,,,,,58.33,,10.95,,0.24535,,0.0131,,,,,0.02699,5.763
2018-10-08,6673.01,230.01,,10.5911,0.49335,0.08698,,,,,,,59.66,,11.0077,,0.24998,,0.01375,,,,,0.02667,5.9369
2018-10-09,6656.61,228.4,,10.4113,0.48199,0.08659,,,,,,,59.03,,10.9509,,0.2481,,0.01366,,,,,0.0261,5.9214
2018-10-10,6631.0,226.74,,10.3614,0.46605,0.08542,,,,,,,58.46,,10.9023,,0.24306,,0.01335,,,,,0.02553,5.9197
2018-10-11,6252.68,191.58,,9.3599,0.38315,0.07079,,,,,,,51.36,,9.2017,,0.2071,,0.01127,,,,,0.02095,5.0965
2018-10-12,6298.01,196.96,,9.5551,0.42071,0.0732,,,,,,,53.74,,9.5181,,0.21563,,0.01163,,,,,0.0228,5.199
2018-10-13,6332.93,201.3,,9.681,0.4227,0.07374,,,,,,,54.05,,9.5974,,0.21624,,0.01161,,,,,0.02385,5.2948
2018-10-14,6339.34,197.01,,9.5895,0.40994,0.0717,,,,,,,52.61,,9.5081,,0.21102,,0.01144,,,,,0.02387,5.2149
2018-10-15,6752.5,214.39,,10.5655,0.46168,0.07671,,,,,,,56.16,,10.0182,,0.22943,,0.01204,,,,,0.02575,5.5925
2018-10-16,6759.27,215.09,,10.2771,0.48352,0.07777,,,,,,,55.54,,9.989,,0.23675,,0.01219,,,,,0.02497,5.574
2018-10-17,6740.89,212.85,,10.2338,0.48437,0.07994,,,,,,,55.27,,10.1051,,0.24971,,0.01209,,,,,0.02496,5.5704
2018-10-18,6618.96,206.24,,9.922,0.4675,0.07668,,,,,,,53.53,,9.7965,,0.24556,,0.01158,,,,,0.02471,5.4555
2018-10-19,6528.88,205.0,,9.9001,0.46077,0.07683,,,,,,,53.71,,9.75,,0.25008,,0.01161,,,,,0.02437,5.3979
2018-10-20,6588.4,207.91,,9.9365,0.46788,0.07768,,,,,,,54.28,,9.82,,0.25185,,0.01169,,,,,0.02448,5.4534
2018-10-21,6590.11,207.49,,9.9311,0.46458,0.07721,,,,,,,53.61,,9.7639,,0.24731,,0.0115,,,,,0.02458,5.5125
2018-10-22,6581.2,206.67,,9.8932,0.46192,0.07731,,,,,,,53.12,,10.2037,,0.24851,,0.01124,,,,,0.02423,5.4704
2018-10-23,6553.51,205.85,,9.9298,0.47006,0.07597,,,,,,,53.33,,9.9226,,0.24555,,0.01192,,,,,0.02372,5.4847
2018-10-24,6565.5,205.35,,9.8837,0.46402,0.07539,,,,,,,53.11,,9.8365,,0.24113,,0.01155,,,,,0.02373,5.4388
2018-10-25,6528.09,203.93,,9.8056,0.46351,0.07478,,,,,,,52.84,,9.776,,0.23836,,0.0114,,,,,0.0234,5.4276
2018-10-26,6538.63,204.92,,9.8296,0.46657,0.07471,,,,,,,52.56,,9.754,,0.2371,,0.0112,,,,,0.02391,5.441
2018-10-27,6505.6,204.45,,9.7331,0.46012,0.07352,,,,,,,52.25,,9.6867,,0.23113,,0.01094,,,,,0.02343,5.4192
2018-10-28,6489.93,204.99,,9.7207,0.46472,0.07364,,,,,,,52.07,,9.6286,,0.23453,,0.011,,,,,0.02358,5.4342
2018-10-29,6344.5,196.96,,9.445,0.44506,0.07019,,,,,,,49.21,,9.1034,,0.22273,,0.01054,,,,,0.02221,5.1563
2018-10-30,6330.87,197.27,,9.4521,0.44749,0.07007,,,,,,,49.34,,9.0239,,0.22368,,0.01021,,,,,0.02222,5.1451
2018-10-31,6371.93,198.73,,9.4807,0.45418,0.07061,,,,,,,49.93,,9.0855,,0.22668,,0.01048,,,,,0.02239,5.2537
2018-11-01,6410.0,199.96,,9.6192,0.46141,0.07127,,,,,,,50.61,,9.107,,0.22648,,0.01049,,,,,0.02253,5.2827
2018-11-02,6433.98,202.35,,9.6421,0.463,0.07311,,,,,,,51.78,,9.209,,0.23838,,0.0105,,,,,0.023,5.3979
2018-11-03,6387.09,200.31,,9.5889,0.45713,0.07177,,,,,,,51.04,,9.154,,0.23673,,0.01036,,,,,0.02273,5.3298
2018-11-04,6485.85,212.11,,9.819,0.46999,0.0773,,,,,,,54.6,,9.5696,,0.24596,,0.01091,,,,,0.02369,5.5442
2018-11-05,6468.99,210.66,,9.7333,0.5022,0.07685,,,,,,,53.91,,9.4899,,0.24919,,0.01075,,,,,0.02394,5.5051
2018-11-06,6519.11,220.74,,9.881,0.55523,0.08168,,,,,,,56.48,,10.0255,,0.2688,,0.0113,,,,,0.02475,5.7781
2018-11-07,6578.46,219.07,,9.897,0.5409,0.079,,,,,,,54.47,,9.7302,,0.25916,,0.01088,,,,,0.02415,5.6817
2018-11-08,6479.84,212.79,,9.686,0.49694,0.07684,,,,,,,52.72,,9.5167,,0.25825,,0.01055,,,,,0.02319,5.5246
2018-11-09,6419.99,210.77,,9.6141,0.5044,0.07463,,,,,,,52.25,,9.5498,,0.25864,,0.01026,,,,,0.02315,5.4046
2018-11-10,6433.05,213.25,,9.5898,0.50956,0.07548,,,,,,,52.48,,9.519,,0.26459,,0.01031,,,,,0.02309,5.4279
2018-11-11,6449.81,212.54,,9.5611,0.51019,0.077,,,,,,,51.46,,9.3041,,0.27712,,0.01019,,,,,0.02299,5.4886
2018-11-12,6453.07,212.89,,9.4862,0.5245,0.07687,,,,,,,51.26,,9.2608,,0.27108,,0.01,,,,,0.02269,5.4549
2018-11-13,6457.66,209.84,,9.3936,0.51736,0.07465,,,,,,,50.43,,9.1848,,0.26139,,0.00928,,,,,0.02222,5.2976
2018-11-14,5922.41,187.43,,8.6811,0.4846,0.06657,,,,,,,45.05,,8.2012,,0.241,,0.00867,,,,,0.01999,4.7745
2018-11-15,5753.4,184.35,,8.3793,0.48931,0.06435,,,,,,,44.78,,7.8927,,0.24508,,0.00813,,,,,0.01942,4.771
2018-11-16,5655.94,176.89,,8.01,0.47765,0.06145,,,,,,,42.89,,7.5637,,0.24148,,0.00778,,,,,0.01912,4.6027
2018-11-17,5628.29,176.2,,7.8494,0.49813,0.06123,,,,,,,42.43,,7.4797,,0.24886,,0.0078,,,,,0.01904,4.6311
2018-11-18,5662.0,178.97,,8.0832,0.51611,0.06234,,,,,,,42.61,,7.5234,,0.25333,,0.00773,,,,,0.01896,4.6425
2018-11-19,4910.03,150.81,,6.6844,0.4825,0.0527,,,,,,,37.07,,6.2797,,0.22749,,0.00614,,,,,0.01588,4.13
2018-11-20,4558.86,133.82,,5.92,0.44285,0.04587,,,,,,,33.8,,5.65,,0.19688,,0.00543,,,,,0.01416,3.8087
2018-11-21,4661.07,138.23,,6.2894,0.45367,0.04839,,,,,,,35.15,,5.8304,,0.20619,,0.00587,,,,,0.01489,3.8568
2018-11-22,4370.0,126.63,,5.77,0.42831,0.04407,,,,,,,32.11,,5.2988,,0.18715,,0.00524,,,,,0.01381,3.5232
2018-11-23,4420.61,125.02,,5.6611,0.41447,0.0438,,,,,,,32.74,,5.2632,,0.18395,,0.00524,,,,,0.01387,3.6588
2018-11-24,3932.44,114.89,,5.193,0.37982,0.039,,,,,,,29.73,,4.855,,0.15399,,0.00461,,,,,0.01262,3.3063
2018-11-25,4085.78,118.67,,5.2873,0.382,0.03832,,,,,,,31.49,,4.8493,,0.16293,,0.00477,,,,,0.01252,3.405
2018-11-26,3862.2,110.68,,5.0631,0.36354,0.03652,,,,,,,30.18,,4.4013,,0.14773,,0.00443,,,,,0.01192,3.2512
2018-11-27,3875.21,111.43,,4.984,0.365,0.03693,,,,,,,31.61,,4.5871,,0.14663,,0.00447,,,,,0.01204,3.0394
2018-11-28,4264.85,122.9,,5.3499,0.39203,0.04222,,,,,,,34.74,,5.0011,,0.16107,,0.00526,,,,,0.01467,3.274
2018-11-29,4295.84,117.98,,5.3805,0.38149,0.04194,,,,,,,33.88,,4.9318,,0.16524,,0.00534,,,,,0.01574,3.0255
2018-11-30,4041.32,113.73,,5.115,0.36466,0.03907,,,,,,,32.21,,4.6277,,0.15973,,0.00481,,,,,0.01451,2.8921
2018-12-01,4190.02,118.1,,5.2899,0.37205,0.04138,,,,,,,34.17,,4.8396,,0.16451,,0.00507,,,,,0.01508,2.9404
2018-12-02,4161.01,116.57,,5.2888,0.36963,0.04187,,,,,,,33.82,,5.1879,,0.16101,,0.00496,,,,,0.01499,2.8605
2018-12-03,3884.01,108.76,,5.1266,0.34827,0.03848,,,,,,,30.9,,4.5162,,0.14893,,0.00453,,,,,0.01377,2.5891
2018-12-04,3951.64,109.94,,5.902,0.35231,0.03752,,,,,,,31.13,,4.4169,,0.14692,,0.00462,,,,,0.01433,2.4503
2018-12-05,3769.84,102.71,,6.0727,0.3395,0.03442,,,,,,,29.27,,4.0393,,0.13393,,0.00446,,,,,0.01397,2.1895
2018-12-06,3508.75,91.0,,4.9023,0.30919,0.03072,,,,,,,26.78,,3.5229,,0.1178,,0.00411,,,,,0.01279,1.8438
2018-12-07,3403.55,93.05,,4.516,0.30114,0.02975,,,,,,,24.91,,3.8285,,0.11495,,0.00391,,,,,0.01321,1.7271
2018-12-08,3410.93,90.38,,4.6361,0.30247,0.0302,,,,,,,24.22,,3.7962,,0.1162,,0.00383,,,,,0.01324,1.8056
2018-12-09,3545.37,93.26,,4.7693,0.30914,0.0311,,,,,,,25.37,,3.9069,,0.12121,,0.004,,,,,0.01341,1.9855
2018-12-10,3432.88,89.91,,4.6276,0.29956,0.02977,,,,,,,24.14,,3.8312,,0.11546,,0.00377,,,,,0.01311,1.9049
2018-12-11,3380.39,87.76,,4.8973,0.29904,0.02931,,,,,,,23.41,,3.6912,,0.11122,,0.00369,,,,,0.01317,1.8318
2018-12-12,3445.0,89.41,,4.9815,0.30463,0.03029,,,,,,,24.13,,3.8621,,0.1124,,0.00369,,,,,0.0132,1.9546
2018-12-13,3302.06,86.34,,4.6384,0.29934,0.02912,,,,,,,23.08,,3.8637,,0.10472,,0.00351,,,,,0.01304,1.8437
2018-12-14,3224.17,83.82,,4.5211,0.28816,0.02832,,,,,,,23.34,,3.7136,,0.09666,,0.00337,,,,,0.01272,1.818
2018-12-15,3211.72,83.76,,4.5531,0.28422,0.02807,,,,,,,23.6,,3.5977,,0.09453,,0.00334,,,,,0.01273,1.8855
2018-12-16,3228.67,84.67,,4.616,0.28669,0.029,,,,,,,25.52,,3.611,,0.09569,,0.00339,,,,,0.01293,1.904
2018-12-17,3509.08,94.02,,5.065,0.32721,0.03241,,,,,,,28.95,,3.9594,,0.10874,,0.004,,,,,0.01407,2.3684
2018-12-18,3652.98,100.39,,5.5308,0.34979,0.0343,,,,,,,29.89,,4.1642,,0.11368,,0.00409,,,,,0.01475,2.6149
2018-12-19,3662.22,98.74,,5.3633,0.34468,0.03368,,,,,,,28.83,,4.3031,,0.11174,,0.00411,,,,,0.01526,2.4323
2018-12-20,4049.62,114.05,,5.6766,0.37228,0.03871,,,,,,,32.18,,4.7063,,0.12414,,0.004478,,,,,0.01703,2.6902
2018-12-21,3838.66,107.69,,5.4766,0.35428,0.04031,,,,,,,30.29,,4.4714,,0.11869,,0.004383,,,,,0.01973,2.5815
2018-12-22,3948.91,115.2,,5.8398,0.35644,0.04156,,,,,,,31.33,,4.6151,,0.1201,,0.004569,,,,,0.02065,2.5755
2018-12-23,3929.71,129.03,,5.959,0.3669,0.04369,,,,,,,32.97,,4.8427,,0.12454,,0.004641,,,,,0.02056,2.7774
2018-12-24,4008.01,138.03,,6.0979,0.40092,0.04499,,,,,,,32.68,,5.0642,,0.13063,,0.004718,,,,,0.02065,2.7407
2018-12-25,3745.79,127.6,,5.45,0.37598,0.04107,,,,,,,30.5,,4.647,,0.11882,,0.004309,,,,,0.01967,2.48
2018-12-26,3777.74,129.35,,5.6029,0.37253,0.0406,,,,,,,30.3,,5.4207,,0.11836,,0.00432,,,,,0.02001,2.5469
2018-12-27,3567.91,113.8,,5.1791,0.33368,0.03611,,,,,,,27.55,,4.7049,,0.10727,,0.003839,,,,,0.01798,2.2656
2018-12-28,3839.26,135.3,,5.8811,0.36997,0.04111,,,,,,,31.8,,5.1775,,0.11878,,0.004297,,,,,0.0203,2.5994
2018-12-29,3695.32,132.89,,5.66,0.35593,0.04049,,,,,,,30.28,,5.0314,,0.11435,,0.00402,,,,,0.01939,2.5523
2018-12-30,3801.91,137.77,,5.8939,0.36489,0.04263,,,,,,,31.38,,5.2048,,0.11556,,0.00415,,,,,0.01961,2.6349
2018-12-31,3702.9,131.45,,6.1111,0.34849,0.04054,,,,,,,29.9,,4.9798,,0.11002,,0.003927,,,,,0.01868,2.5326
2019-01-01,3797.14,139.1,,5.991,0.3608,0.04198,,,,,,,31.48,,5.252,,0.11351,,0.004082,,,,,0.01928,2.6184
2019-01-02,3858.56,152.01,,6.051,0.36882,0.04433,,,,,,,32.67,,5.32,,0.11656,,0.004132,,,,,0.01974,2.8197
2019-01-03,3766.78,146.3,,5.7979,0.3524,0.04205,,,,,,,31.39,,4.9982,,0.11139,,0.00397,,,,,0.01966,2.6379
2019-01-04,3792.01,151.97,,5.9692,0.35308,0.04301,,,,,,,31.76,,5.1894,,0.11271,,0.004023,,,,,0.02106,2.6744
2019-01-05,3770.96,152.83,,5.9625,0.34851,0.04403,,,,,,,34.33,,5.0564,,0.11148,,0.003998,,,,,0.0219,2.651
2019-01-06,3987.6,153.86,,6.2688,0.36042,0.04822,,,,,,,38.3,,5.385,,0.11871,,0.004245,,,,,0.02249,2.8092
2019-01-07,3975.45,149.34,,6.2009,0.36022,0.04755,,,,,,,37.35,,4.8099,,0.12232,,0.004121,,,,,0.02334,2.7336
2019-01-08,3955.13,147.6,,6.5128,0.36073,0.0478,,,,,,,38.7,,4.8852,,0.12153,,0.004297,,,,,0.02589,2.743
2019-01-09,3966.65,148.1,,6.5511,0.3648,0.05144,,,,,,,38.17,,4.9059,,0.1225,,0.004702,,,,,0.02785,2.86
2019-01-10,3585.88,124.95,,5.8449,0.32464,0.04366,,,,,,,32.81,,4.3316,,0.10595,,0.003968,,,,,0.02541,2.3691
2019-01-11,3601.31,124.65,,5.9595,0.3258,0.0433,,,,,,,31.49,,4.3799,,0.10385,,0.003912,,,,,0.02453,2.3627
2019-01-12,3583.13,123.35,,5.8594,0.32557,0.04288,,,,,,,31.65,,4.4593,,0.10447,,0.003938,,,,,0.02296,2.3768
2019-01-13,3476.81,114.16,,5.4688,0.31132,0.03944,,,,,,,29.59,,4.1395,,0.10102,,0.003698,,,,,0.02085,2.2092
2019-01-14,3626.09,126.95,,6.0583,0.32871,0.04343,,,,,,,31.71,,4.2913,,0.10732,,0.003974,,,,,0.02524,2.4256
2019-01-15,3553.06,118.95,,5.8111,0.3215,0.04201,,,,,,,30.75,,4.1215,,0.1037,,0.003852,,,,,0.02395,2.3496
2019-01-16,3591.84,121.48,,6.0911,0.3257,0.04419,,,0.4895,,,,31.29,,4.2516,,0.10551,,0.003933,,,,,0.02479,2.4027
2019-01-17,3616.21,121.54,,6.3266,0.32489,0.04471,,,0.4756,,,,31.4,,4.4137,,0.10712,,0.004191,,,,,0.02492,2.4718
2019-01-18,3594.87,119.17,,6.4867,0.32036,0.04372,,,0.4894,,,,30.77,,4.3153,,0.10542,,0.004014,,,,,0.02441,2.4296
2019-01-19,3665.3,122.6,,6.5199,0.3267,0.04515,,,0.4831,,,,32.0,,4.341,,0.10651,,0.004077,,,,,0.02419,2.444
2019-01-20,3539.28,117.47,,6.4008,0.3168,0.04287,,,0.4834,,,,30.64,,4.2098,,0.10289,,0.003947,,,,,0.02355,2.3266
2019-01-21,3526.9,115.63,,6.4724,0.31767,0.04251,,,0.4972,,,,30.82,,4.2231,,0.10139,,0.004066,,,,,0.02537,2.3223
2019-01-22,3570.93,117.81,,6.4736,0.31762,0.04334,,,0.5344,,,,31.41,,4.2776,,0.10209,,0.004529,,,,,0.02619,2.4276
2019-01-23,3552.82,116.44,,6.4969,0.31415,0.04266,,,0.5046,,,,31.69,,4.2467,,0.10068,,0.004358,,,,,0.02631,2.4188
2019-01-24,3569.62,116.39,,6.4588,0.31593,0.04284,,,0.5017,,,,32.51,,4.2637,,0.101,,0.004379,,,,,0.02672,2.4343
2019-01-25,3565.29,115.11,,6.6899,0.31384,0.0424,,,0.4739,,,,32.69,,4.3159,,0.0995,,0.004298,,,,,0.02651,2.4285
2019-01-26,3565.25,115.34,,6.9463,0.31258,0.04241,,,0.4661,,,,32.8,,4.2704,,0.09814,,0.004332,,,,,0.0285,2.4065
2019-01-27,3550.84,112.05,,7.0396,0.30646,0.04087,,,0.4303,,,,32.21,,4.2064,,0.0943,,0.004136,,,,,0.02902,2.3522
2019-01-28,3434.15,105.5,,6.1648,0.29223,0.03855,,,0.4116,,,,30.94,,3.9067,,0.08583,,0.003904,,,,,0.02673,2.2267
2019-01-29,3411.04,104.45,,6.1661,0.28693,0.03796,,,0.4505,,,,30.81,,3.8689,,0.08216,,0.003875,,,,,0.02709,2.2561
2019-01-30,3458.18,108.29,,6.1388,0.32109,0.03953,,,0.4249,,,,31.68,,3.973,,0.08509,,0.004002,,,,,0.02717,2.3262
2019-01-31,3434.1,106.44,,6.22,0.30911,0.03824,,,0.3832,,,,31.41,,3.9287,,0.08115,,0.003886,,,,,0.02511,2.3089
2019-02-01,3462.07,106.73,,6.5229,0.30624,0.03857,,,0.4147,,,,32.65,,3.9046,,0.08083,,0.003901,,,,,0.02615,2.3263
2019-02-02,3504.77,110.42,,6.8655,0.3103,0.03929,,,0.4136,,,,34.59,,3.9821,,0.083,,0.003929,,,,,0.02608,2.4389
2019-02-03,3458.11,107.36,,6.7887,0.30219,0.03824,,,0.3963,,,,33.44,,3.8983,,0.08012,,0.00386,,,,,0.02542,2.3707
2019-02-04,3463.22,107.68,,7.1069,0.29939,0.03799,,,0.3943,,,,34.09,,3.8746,,0.07862,,0.003813,,,,,0.02698,2.3973
2019-02-05,3471.59,107.27,,7.8665,0.29972,0.03805,,,0.4224,,,,34.34,,3.8582,,0.07702,,0.003783,,,,,0.02623,2.3914
2019-02-06,3405.37,104.5,,8.1303,0.2894,0.03667,,,0.4,,,,32.79,,3.745,,0.07426,,0.00363,,,,,0.02551,2.3426
2019-02-07,3398.4,104.48,,7.81,0.29145,0.03646,,,0.4021,,,,33.24,,3.8406,,0.07426,,0.003686,,,,,0.02569,2.3415
2019-02-08,3659.04,119.25,,8.5972,0.31205,0.04072,,,0.4383,,,,42.99,,4.1355,,0.08142,,0.003957,,,,,0.02681,2.7219
2019-02-09,3665.18,119.19,,8.9051,0.31215,0.04117,,,0.4612,,,,44.68,,4.0761,,0.08069,,0.004018,,,,,0.02623,2.7718
2019-02-10,3680.06,125.12,,9.1697,0.30988,0.0429,,,0.4499,,,,46.79,,4.1584,,0.08022,,0.004022,,,,,0.02579,2.8393
2019-02-11,3631.05,120.89,,9.5288,0.30255,0.04169,,,0.4289,,,,42.9,,4.0697,,0.077,,0.003905,,,,,0.02457,2.75
2019-02-12,3631.46,122.41,,9.2765,0.30514,0.04173,,,0.4277,,,,43.89,,4.0685,,0.07718,,0.003923,,,,,0.02441,2.9465
2019-02-13,3609.4,121.86,,8.9103,0.30382,0.04107,,,0.4411,,,,41.61,,4.0982,,0.07622,,0.003852,,,,,0.02406,2.8564
2019-02-14,3590.56,120.42,,8.7655,0.30081,0.04037,,,0.4259,,,,41.26,,4.1065,,0.07626,,0.003861,,,,,0.0233,2.7427
2019-02-15,3602.47,121.67,,9.2911,0.30194,0.04059,,,0.4342,,,,42.58,,4.0937,,0.07907,,0.003929,,,,,0.0237,2.7928
2019-02-16,3618.41,122.67,,9.1087,0.30077,0.04101,,,0.4398,,,,43.34,,4.0758,,0.07811,,0.004089,,,,,0.02356,2.7873
2019-02-17,3667.58,133.75,,9.22,0.30318,0.04157,,,0.4604,,,,43.91,,4.1738,,0.07964,,0.004118,,,,,0.02378,2.8762
2019-02-18,3898.6,145.69,,9.6127,0.32194,0.04564,,,0.471,,,,47.84,,4.3857,,0.08371,,0.004344,,,,,0.0249,3.4764
2019-02-19,3907.79,143.44,,10.4728,0.32238,0.04593,,,0.4598,,,,47.14,,4.5363,,0.08974,,0.00427,,,,,0.0248,3.5224
2019-02-20,3969.74,148.44,,10.9211,0.3315,0.04748,,,0.4618,,,,51.5,,4.6727,,0.09198,,0.004336,,,,,0.025,3.9076
2019-02-21,3937.31,145.69,,10.4661,0.3207,0.04506,,,0.4438,,,,48.94,,4.492,,0.08854,,0.004464,,,,,0.02471,3.8035
2019-02-22,3962.0,147.36,,10.7576,0.32105,0.0458,,,0.4479,,,,49.19,,4.6762,,0.0904,,0.004761,,,,,0.0249,3.8411
2019-02-23,4117.76,157.79,,10.7265,0.33201,0.04846,,,0.4585,,,,51.4,,4.8067,,0.09389,,0.004885,,,,,0.02528,4.245
2019-02-24,3743.56,132.1,,9.9476,0.29757,0.04156,,,0.405,,,,43.75,,4.0862,,0.08185,,0.004336,,,,,0.02327,3.5289
2019-02-25,3827.92,137.87,,9.6967,0.32731,0.04351,,,0.4723,,,,45.4,,4.2366,,0.08603,,0.004541,,,,,0.02407,3.5461
2019-02-26,3809.23,136.22,,9.4168,0.31658,0.04296,,,0.4341,,,,44.76,,4.2545,,0.08441,,0.00456,,,,,0.02411,3.4318
2019-02-27,3818.07,135.02,,9.8467,0.31067,0.04296,,,0.4274,,,,45.16,,4.2854,,0.08413,,0.004537,,,,,0.02394,3.5021
2019-02-28,3813.69,135.34,,10.2779,0.3139,0.04287,,,0.4244,,,,45.61,,4.2171,,0.08439,,0.004552,,,,,0.02364,3.4971
2019-03-01,3823.0,135.32,,11.3111,0.31564,0.043,,,0.4285,,,,47.05,,4.2312,,0.08467,,0.004555,,,,,0.02349,3.4673
2019-03-02,3819.93,132.56,,11.7566,0.31382,0.04242,,,0.4221,,,,48.49,,4.23,,0.08358,,0.004467,,,,,0.02267,3.4753
2019-03-03,3807.75,130.6,,11.4511,0.31114,0.04206,,,0.4205,,,,47.86,,4.2423,,0.0875,,0.004398,,,,,0.02248,3.5158
2019-03-04,3715.3,125.65,,11.4006,0.30207,0.04022,,,0.4036,,,,45.78,,4.0855,,0.08199,,0.004206,,,,,0.02277,3.2321
2019-03-05,3857.73,136.72,,13.6229,0.31471,0.04292,,,0.4291,,,,52.52,,4.2664,,0.08565,,0.004332,,,,,0.02375,3.7481
2019-03-06,3861.84,137.4,,14.5294,0.31629,0.04251,,,0.4296,,,,55.37,,4.265,,0.08469,,0.004301,,,,,0.02318,3.7329
2019-03-07,3873.64,136.81,,15.1,0.31311,0.04275,,,0.4521,,,,56.73,,4.3542,,0.08519,,0.00447,,,,,0.02294,3.7571
